¶ÏÃæ,date_beijing,¾­¶È,Î³¶È,point_id,is_train,date_gmt,time_gmt,time_beijing,station_B1,station_B2,station_B3,station_B4,station_B5,station_B6,station_B7,station_B8,station_B8A,station_B9,station_B11,station_B12,veg_B1,veg_B2,veg_B3,veg_B4,veg_B5,veg_B6,veg_B7,veg_B8,veg_B8A,veg_B9,veg_B11,veg_B12,anomaly_B1,anomaly_B2,anomaly_B3,anomaly_B4,anomaly_B5,anomaly_B6,anomaly_B7,anomaly_B8,anomaly_B8A,anomaly_B9,anomaly_B11,anomaly_B12,veg_corrected_B1,veg_corrected_B2,veg_corrected_B3,veg_corrected_B4,veg_corrected_B5,veg_corrected_B6,veg_corrected_B7,veg_corrected_B8,veg_corrected_B8A,veg_corrected_B9,veg_corrected_B11,veg_corrected_B12,Ë®ÎÂ_avg,pH_avg,ÈÜ½âÑõ_avg,¸ßÃÌËáÑÎÖ¸Êý_avg,°±µª_avg,×ÜÁ×_avg,×Üµª_avg,µçµ¼ÂÊ_avg,×Ç¶È_avg
ÐÁ·áÕò,2025-03-18,119.561356,32.120672,point_21,1,2025-03-18,02:49,10:49,0.0599,0.0678,0.0966,0.0906,0.0752,0.0423,0.0405,0.04,0.0305,0.0798,0.0211,0.0222,0.0594313835902032,0.0612319509121966,0.0881825659710721,0.0849548672135299,0.1374151809779893,0.235048738057661,0.2598831190044746,0.2873393835772138,0.2755870344030294,0.2667189820678197,0.1947765306652635,0.1385883901954291,-0.02032984615384615,-0.029616307692307692,-0.02957230769230769,-0.028776307692307698,-0.036622461538461534,-0.031021230769230766,-0.03437661538461539,-0.0288036923076923,-0.03250646153846154,-0.011376923076923076,-0.026751999999999998,-0.019425230769230768,0.00046861640979679875,0.006568049087803396,0.008417434028927903,0.0056451327864700945,-0.062215180977989296,-0.192748738057661,-0.21938311900447457,-0.24733938357721377,-0.2450870344030294,-0.1869189820678197,-0.17367653066526348,-0.1163883901954291,13.096666666666666,7.836666666666666,9.33,2.356,0.14369999999999997,0.005,2.0716666666666668,414.1666666666667,88.26666666666667
ÐÁ·áÕò,2025-03-20,119.561356,32.120672,point_21,1,2025-03-20,02:49,10:49,0.0641,0.0686,0.0964,0.0802,0.0716,0.0263,0.0287,0.0258,0.0233,0.074,0.0166,0.0145,0.0632726925549947,0.0625378907442407,0.0901731575836693,0.0867371584539745,0.1358078746371023,0.2427667345374719,0.2739237307509956,0.2971919311679621,0.2892776146497023,0.2806247796634391,0.2005351229793013,0.1444440764049905,-0.016129846153846147,-0.028816307692307697,-0.029772307692307695,-0.039176307692307705,-0.04022246153846154,-0.04702123076923076,-0.046176615384615385,-0.0430036923076923,-0.03970646153846154,-0.017176923076923076,-0.031252,-0.02712523076923077,0.0008273074450053097,0.006062109255759299,0.006226842416330702,-0.006537158453974512,-0.06420787463710231,-0.21646673453747192,-0.24522373075099557,-0.2713919311679621,-0.2659776146497023,-0.20662477966343906,-0.18393512297930129,-0.12994407640499048,13.38,7.866666666666667,9.249,1.9156666666666666,0.12873333333333334,0.07116666666666667,1.7373333333333332,418.73333333333335,67.55
ÐÁ·áÕò,2025-03-26,119.561356,32.120672,point_21,1,2025-03-26,02:58,10:58,0.0678,0.102,0.1358,0.1462,0.1412,0.0893,0.0896,0.0812,0.0661,0.0753,0.0479,0.0418,0.0411699663568639,0.0527037371159128,0.0788315053679637,0.0748751612337548,0.1184680617526904,0.2366320278757411,0.2858270021887523,0.2964800339678767,0.2993297277374016,0.2863550104241765,0.1932328156966659,0.1352224386077716,-0.012429846153846152,0.0045836923076923025,0.00962769230769231,0.0268236923076923,0.029377538461538455,0.01597876923076924,0.01472338461538461,0.012396307692307693,0.003093538461538467,-0.015876923076923066,4.799999999999943e-05,0.00017476923076922835,0.026630033643136097,0.04929626288408719,0.05696849463203631,0.0713248387662452,0.022731938247309597,-0.14733202787574112,-0.19622700218875228,-0.2152800339678767,-0.23322972773740158,-0.2110550104241765,-0.1453328156966659,-0.09342243860777161,16.923333333333336,7.79,8.795,2.9803333333333337,0.14396666666666666,0.06386666666666667,2.1363333333333334,461.9666666666667,117.51666666666665
ÐÁ·áÕò,2025-03-31,119.561356,32.120672,point_21,1,2025-03-31,02:59,10:59,0.0617,0.0835,0.1266,0.1182,0.1024,0.0719,0.0737,0.072,0.068,0.0753,0.0644,0.0493,0.0370398762088473,0.0440331225766225,0.080888508076301,0.0788236213133814,0.129699332333132,0.2512746010560566,0.2911727354207665,0.3187114665939248,0.3051909790282458,0.2966185663997298,0.186954552539797,0.1294745276646597,-0.018529846153846154,-0.013916307692307686,0.0004276923076922956,-0.0011763076923076987,-0.009422461538461532,-0.001421230769230758,-0.001176615384615387,0.0031963076923076927,0.004993538461538466,-0.015876923076923066,0.016548,0.007674769230769228,0.024660123791152698,0.039466877423377504,0.045711491923698985,0.0393763786866186,-0.02729933233313199,-0.17937460105605657,-0.2174727354207665,-0.2467114665939248,-0.23719097902824582,-0.22131856639972977,-0.12255455253979701,-0.0801745276646597,15.37,7.783333333333334,8.899333333333333,2.0913333333333335,0.12333333333333334,0.0946,2.108,391.93333333333334,60.23666666666666
ÐÁ·áÕò,2025-04-02,119.561356,32.120672,point_21,1,2025-04-02,02:48,10:48,0.0552,0.0814,0.1084,0.1025,0.09,0.0472,0.0518,0.0518,0.0458,0.0603,0.0445,0.0352,0.0504837629652721,0.066384486162799,0.0964132455234497,0.0928856100903427,0.141551498028824,0.2661666822542196,0.3193239077346735,0.3429639450149052,0.3319152498230169,0.3236695178899648,0.2036638803915074,0.1465648991030662,-0.025029846153846153,-0.01601630769230769,-0.0177723076923077,-0.016876307692307704,-0.02182246153846154,-0.026121230769230765,-0.02307661538461539,-0.017003692307692303,-0.01720646153846154,-0.030876923076923073,-0.003352000000000001,-0.006425230769230766,0.004716237034727899,0.015015513837200997,0.011986754476550301,0.009614389909657295,-0.051551498028824,-0.21896668225421959,-0.2675239077346735,-0.29116394501490517,-0.2861152498230169,-0.26336951788996477,-0.15916388039150742,-0.11136489910306618,15.89,7.803333333333334,8.853666666666667,1.9096666666666666,0.0871,0.06186666666666666,1.8833333333333335,382.8333333333333,51.093333333333334
ÐÁ·áÕò,2025-04-15,119.561356,32.120672,point_21,1,2025-04-15,02:58,10:58,0.096,0.1154,0.1438,0.1478,0.1461,0.1128,0.1124,0.1026,0.1003,0.1244,0.0805,0.0748,0.052333415492729,0.0583234189999285,0.0805541108924523,0.0720876527093116,0.116283433678208,0.246289428066689,0.301744726535861,0.3235416268859318,0.3162813738479826,0.3076798323039056,0.1825491459319732,0.1291249001422361,0.01577015384615385,0.01798369230769231,0.017627692307692316,0.02842369230769229,0.03427753846153847,0.039478769230769234,0.03752338461538461,0.033796307692307695,0.03729353846153846,0.033223076923076925,0.032648,0.03317476923076924,0.043666584507271004,0.0570765810000715,0.0632458891075477,0.07571234729068839,0.029816566321792012,-0.133489428066689,-0.18934472653586099,-0.2209416268859318,-0.2159813738479826,-0.1832798323039056,-0.10204914593197319,-0.05432490014223609,18.236666666666668,7.81,8.646666666666667,2.3060000000000005,0.08986666666666666,0.08479999999999999,2.1376666666666666,427.7,96.97000000000001
ÐÁ·áÕò,2025-04-20,119.561356,32.120672,point_21,1,2025-04-20,02:59,10:59,0.093,0.105,0.1348,0.1344,0.1269,0.0864,0.0885,0.0868,0.0824,0.0953,0.0712,0.0653,0.0513313647552427,0.0510145188317129,0.079161449382668,0.0719869509446707,0.1257089800544267,0.2586272665276776,0.3097392358201969,0.3340781231936298,0.3263886227097662,0.3175079801778279,0.1827218706362971,0.1252130169060003,0.012770153846153848,0.007583692307692305,0.008627692307692308,0.015023692307692293,0.015077538461538476,0.013078769230769241,0.013623384615384607,0.0179963076923077,0.019393538461538462,0.004123076923076924,0.023348,0.02367476923076923,0.0416686352447573,0.053985481168287094,0.055638550617332,0.062413049055329295,0.0011910199455733017,-0.17222726652767759,-0.22123923582019692,-0.2472781231936298,-0.2439886227097662,-0.2222079801778279,-0.11152187063629711,-0.059913016906000316,20.293333333333333,7.91,8.612666666666666,2.9033333333333338,0.11326666666666667,0.10353333333333332,2.4010000000000002,443.73333333333335,205.64666666666668
ÐÁ·áÕò,2025-04-25,119.561356,32.120672,point_21,1,2025-04-25,02:58,10:58,0.1012,0.1458,0.1872,0.192,0.1881,0.1418,0.1431,0.1362,0.1287,0.1071,0.1042,0.0941,0.0523128775922425,0.0578398102864861,0.0812223411855631,0.0759279634212081,0.1179707713890457,0.2405623632029822,0.2957401694496944,0.3246266323091011,0.313240400665069,0.304668559255434,0.1816001730867901,0.1313023751534399,0.020970153846153847,0.04838369230769232,0.06102769230769231,0.0726236923076923,0.07627753846153845,0.06847876923076925,0.06822338461538462,0.06739630769230769,0.06569353846153847,0.01592307692307693,0.056348,0.052474769230769235,0.0488871224077575,0.08796018971351391,0.10597765881443691,0.1160720365787919,0.07012922861095429,-0.09876236320298218,-0.15264016944969439,-0.18842663230910112,-0.18454040066506897,-0.197568559255434,-0.0774001730867901,-0.037202375153439896,20.63,8.040000000000001,8.573333333333334,2.5303333333333335,0.10049999999999999,0.1326,2.053666666666667,446.06666666666666,110.07666666666665
ÐÁ·áÕò,2025-05-02,119.561356,32.120672,point_21,1,2025-05-02,02:48,10:48,0.0521,0.078,0.106,0.0996,0.0824,0.0388,0.0415,0.0415,0.0342,0.0451,0.0404,0.0384,0.0506729702082887,0.0626525414206757,0.0954134072443153,0.0942867018685579,0.1523213851489586,0.2740756801693846,0.3325402844079002,0.3495833388539248,0.3508240373062111,0.3364103472127505,0.218005404009898,0.1574772623060483,-0.02812984615384615,-0.01941630769230769,-0.020172307692307698,-0.019776307692307704,-0.029422461538461536,-0.03452123076923076,-0.033376615384615387,-0.0273036923076923,-0.028806461538461538,-0.04607692307692307,-0.007452,-0.003225230769230772,0.001427029791711297,0.015347458579324305,0.010586592755684701,0.005313298131442087,-0.0699213851489586,-0.2352756801693846,-0.2910402844079002,-0.3080833388539248,-0.3166240373062111,-0.2913103472127505,-0.17760540400989802,-0.11907726230604831,22.74,7.6433333333333335,7.669666666666667,1.8703333333333332,0.03613333333333333,0.049666666666666665,2.1140000000000003,415.06666666666666,67.59333333333333
ÐÁ·áÕò,2025-05-02,119.561356,32.120672,point_21,1,2025-05-02,02:59,10:59,0.1422,0.1658,0.2014,0.202,0.1938,0.1518,0.1557,0.1438,0.144,0.1569,0.1318,0.1177,0.0537611824458169,0.0535577320759373,0.0841297796959127,0.0840974679968045,0.1345368307906134,0.2472874893647421,0.2951448548084352,0.3087788379478983,0.3157350853093804,0.3049245991076131,0.1927255473504406,0.1372598152874929,0.06197015384615384,0.06838369230769231,0.0752276923076923,0.08262369230769231,0.08197753846153846,0.07847876923076923,0.08082338461538462,0.07499630769230771,0.08099353846153845,0.06572307692307694,0.083948,0.07607476923076922,0.08843881755418309,0.1122422679240627,0.11727022030408729,0.11790253200319552,0.059263169209386596,-0.0954874893647421,-0.13944485480843521,-0.16497883794789828,-0.1717350853093804,-0.1480245991076131,-0.06092554735044059,-0.0195598152874929,22.74,7.6433333333333335,7.669666666666667,1.8703333333333332,0.03613333333333333,0.049666666666666665,2.1140000000000003,415.06666666666666,67.59333333333333
ÐÁ·áÕò,2025-05-07,119.561356,32.120672,point_21,1,2025-05-07,02:49,10:49,0.0505,0.069,0.1105,0.1024,0.0868,0.0623,0.0658,0.0715,0.0695,0.0798,0.0742,0.0554,0.0533760383583708,0.064159085919893,0.1079775337892694,0.1121612990277263,0.1796493839669022,0.2928108404938657,0.3311566052257266,0.3492585630873743,0.3514358208470533,0.3398009209646099,0.2264594087121432,0.1598064571439706,-0.02972984615384615,-0.028416307692307685,-0.015672307692307694,-0.016976307692307693,-0.025022461538461535,-0.011021230769230762,-0.009076615384615391,0.0026963076923076923,0.006493538461538467,-0.011376923076923076,0.026348000000000003,0.01377476923076923,-0.0028760383583707957,0.004840914080107006,0.0025224662107306006,-0.009761299027726295,-0.09284938396690219,-0.2305108404938657,-0.26535660522572657,-0.2777585630873743,-0.2819358208470533,-0.2600009209646099,-0.15225940871214322,-0.1044064571439706,23.186666666666667,7.633333333333333,7.586666666666666,1.7796666666666667,0.0614,,2.339,373.8,41.9
ÐÁ·áÕò,2025-05-12,119.561356,32.120672,point_21,1,2025-05-12,02:48,10:48,0.0458,0.0593,0.0906,0.0742,0.0564,0.0131,0.0206,0.0174,0.0127,0.0273,0.0218,0.0191,0.0511923081919087,0.0637662146276198,0.0969612392754386,0.101011993648072,0.1596407452149457,0.2659893900720275,0.3123765157271921,0.3347987426040308,0.3327332092823879,0.3199411345790391,0.2268282212653195,0.1699117780202507,-0.03442984615384615,-0.03811630769230769,-0.035572307692307695,-0.045176307692307696,-0.05542246153846154,-0.06022123076923076,-0.05427661538461539,-0.0514036923076923,-0.050306461538461536,-0.06387692307692307,-0.026052,-0.02252523076923077,-0.005392308191908703,-0.004466214627619806,-0.006361239275438593,-0.02681199364807199,-0.1032407452149457,-0.2528893900720275,-0.2917765157271921,-0.3173987426040308,-0.32003320928238793,-0.2926411345790391,-0.2050282212653195,-0.1508117780202507,22.94,7.706666666666667,7.814,2.138333333333333,0.04633333333333333,0.06526666666666668,2.502666666666667,364.96666666666664,80.57666666666667
ÐÁ·áÕò,2025-05-30,119.561356,32.120672,point_21,1,2025-05-30,02:59,10:59,0.1484,0.1738,0.2214,0.2302,0.2383,0.2204,0.2152,0.2148,0.2213,0.2283,0.2244,0.2079,0.0804799790866994,0.0847758957972058,0.1121384590404563,0.1291105894693088,0.1730562886035499,0.2412781251420741,0.2653731027024917,0.2833162639882057,0.2872076593340212,0.2801708727081421,0.2740170307009852,0.2072925689586864,0.06817015384615385,0.07638369230769232,0.09522769230769232,0.11082369230769229,0.12647753846153847,0.14707876923076924,0.14032338461538463,0.1459963076923077,0.15829353846153846,0.13712307692307693,0.17654799999999998,0.16627476923076923,0.0679200209133006,0.0890241042027942,0.10926154095954371,0.10108941053069118,0.0652437113964501,-0.0208781251420741,-0.0501731027024917,-0.0685162639882057,-0.0659076593340212,-0.05187087270814211,-0.04961703070098522,0.0006074310413136108,25.070000000000004,7.55,6.459333333333333,1.7823333333333335,0.03863333333333333,0.06010000000000001,2.243,355.93333333333334,52.60333333333333
ÐÁ·áÕò,2025-06-06,119.561356,32.120672,point_21,1,2025-06-06,02:49,10:49,0.0706,0.0704,0.1019,0.1122,0.1005,0.0533,0.0549,0.0437,0.0381,0.0543,0.026,0.0245,0.0826358627386033,0.0890914528249194,0.1219818583610988,0.1355217199566145,0.1873819038247959,0.2651236021536807,0.2868548103839082,0.2898450032149323,0.3111338136248205,0.2861060736252105,0.3133935646136565,0.251964730237905,-0.009629846153846155,-0.027016307692307687,-0.02427230769230769,-0.007176307692307704,-0.011322461538461531,-0.020021230769230763,-0.01997661538461539,-0.0251036923076923,-0.024906461538461537,-0.03687692307692307,-0.021852,-0.017125230769230768,-0.012035862738603298,-0.018691452824919394,-0.020081858361098798,-0.0233217199566145,-0.08688190382479588,-0.21182360215368068,-0.2319548103839082,-0.24614500321493227,-0.2730338136248205,-0.2318060736252105,-0.28739356461365645,-0.227464730237905,26.173333333333336,7.73,6.616333333333333,,0.11413333333333335,0.07166666666666667,4.563,313.5,224.61666666666665
ÐÁ·áÕò,2025-06-16,119.561356,32.120672,point_21,1,2025-06-16,02:49,10:49,0.0487,0.0629,0.096,0.077,0.0523,0.0292,0.0308,0.03,0.0283,0.0386,0.0339,0.0282,0.0578804752904806,0.0584739583942221,0.0901617981541739,0.087920237515344,0.1437822626632633,0.2348760370594079,0.257759900694296,0.2663045226636528,0.2723995015230344,0.2577671599477811,0.2169901977021353,0.1546855990491593,-0.03152984615384615,-0.03451630769230769,-0.030172307692307693,-0.0423763076923077,-0.05952246153846154,-0.04412123076923076,-0.04407661538461539,-0.0388036923076923,-0.03470646153846154,-0.05257692307692307,-0.013951999999999999,-0.01342523076923077,-0.009180475290480598,0.004426041605777899,0.005838201845826105,-0.010920237515344003,-0.0914822626632633,-0.2056760370594079,-0.226959900694296,-0.2363045226636528,-0.2440995015230344,-0.2191671599477811,-0.1830901977021353,-0.1264855990491593,26.073333333333334,7.553333333333334,6.005333333333334,1.9306666666666665,0.04016666666666666,0.06446666666666666,2.015,344.8666666666666,46.303333333333335
ÐÁ·áÕò,2025-07-01,119.561356,32.120672,point_21,1,2025-07-01,02:48,10:48,0.0561,0.0696,0.0982,0.0861,0.0806,0.0267,0.0332,0.0211,0.0228,0.0811,0.0169,0.0202,0.0568316437074995,0.0595088007975631,0.0853077499366755,0.0730683725295352,0.1282360121193228,0.2282458144171878,0.271097734284174,0.2640117497678103,0.2845485448369477,0.2572771343582145,0.1994802223174791,0.1404262893829275,-0.024129846153846154,-0.027816307692307696,-0.0279723076923077,-0.0332763076923077,-0.031222461538461532,-0.04662123076923076,-0.04167661538461539,-0.0477036923076923,-0.04020646153846154,-0.010076923076923067,-0.030952,-0.02142523076923077,-0.0007316437074995005,0.010091199202436896,0.012892250063324492,0.013031627470464796,-0.04763601211932281,-0.2015458144171878,-0.237897734284174,-0.24291174976781027,-0.2617485448369477,-0.17617713435821447,-0.1825802223174791,-0.12022628938292751,27.883333333333336,7.406666666666666,4.604666666666667,2.8136666666666663,0.0589,0.0699,1.7556666666666665,364.5333333333333,59.946666666666665
ÐÁ·áÕò,2025-07-01,119.561356,32.120672,point_21,1,2025-07-01,02:59,10:59,0.2258,0.2678,0.3184,0.3196,0.3509,0.3065,0.2898,0.2608,0.2982,0.2952,0.2848,0.2537,0.0824930872448349,0.0734471260448532,0.0983151549987334,0.0902829300053907,0.1394424192532262,0.2299345842344886,0.2603273577798126,0.2488596113503364,0.2750506842286436,0.258582609486325,0.1984358221460166,0.1444817050834906,0.14557015384615385,0.1703836923076923,0.19222769230769232,0.2002236923076923,0.23907753846153845,0.23317876923076925,0.21492338461538463,0.1919963076923077,0.23519353846153848,0.20402307692307695,0.236948,0.2120747692307692,0.1433069127551651,0.19435287395514678,0.22008484500126663,0.2293170699946093,0.2114575807467738,0.0765654157655114,0.029472642220187417,0.01194038864966357,0.023149315771356427,0.03661739051367502,0.0863641778539834,0.10921829491650939,27.883333333333336,7.406666666666666,4.604666666666667,2.8136666666666663,0.0589,0.0699,1.7556666666666665,364.5333333333333,59.946666666666665
ÐÁ·áÕò,2025-07-06,119.561356,32.120672,point_21,1,2025-07-06,02:49,10:49,0.1117,0.1182,0.151,0.1404,0.1176,0.0657,0.0735,0.058,0.0534,0.0649,0.0353,0.0314,0.2369118868063787,0.2307247964885317,0.2317029292626699,0.2105339906482408,0.2723551323964205,0.3712311981452779,0.395075115811593,0.4028176732615234,0.416074910454954,0.5285368070298826,0.3225099699996959,0.2313634430450089,0.03147015384615384,0.02078369230769231,0.0248276923076923,0.0210236923076923,0.005777538461538459,-0.007621230769230769,-0.0013766153846153928,-0.010803692307692299,-0.009606461538461536,-0.026276923076923073,-0.012552,-0.010225230769230771,-0.1252118868063787,-0.1125247964885317,-0.08070292926266989,-0.0701339906482408,-0.15475513239642052,-0.3055311981452779,-0.321575115811593,-0.3448176732615234,-0.362674910454954,-0.4636368070298826,-0.2872099699996959,-0.1999634430450089,28.736666666666668,7.46,4.687333333333334,2.1876666666666664,0.0299,0.0605,1.8356666666666666,330.26666666666665,62.30666666666667
